HHmmss,x,y,z,xg,yg,zg
212039,0.005,-0.097,-0.984,0.006,-0.057,0.002
212039,0.019,-0.104,-1.003,-0.003,-0.027,0.003
212039,0.009,-0.103,-0.990,-0.004,0.015,0.009
212039,0.021,-0.106,-0.995,0.004,0.020,0.005
212039,0.036,-0.117,-0.995,0.007,-0.002,0.007
212040,-0.010,-0.112,-1.002,0.015,-0.036,0.004
212040,0.012,-0.095,-0.986,0.009,-0.064,0.000
212040,0.023,-0.105,-1.002,0.013,-0.019,0.005
212040,0.010,-0.099,-0.985,0.007,0.034,0.007
212040,-0.005,-0.122,-0.992,0.010,0.046,0.007
212040,0.046,-0.113,-1.005,0.009,0.013,0.005
212040,-0.005,-0.101,-0.984,0.022,-0.063,0.003
212040,0.012,-0.108,-0.988,0.006,-0.061,0.006
212040,0.002,-0.098,-0.996,-0.002,0.014,0.004
212040,0.003,-0.102,-0.991,-0.001,0.045,0.004
212040,0.031,-0.112,-1.024,-0.000,-0.063,-0.001
212040,0.025,-0.120,-0.985,-0.005,-0.036,0.002
212040,0.028,-0.119,-0.985,0.000,-0.022,0.004
212040,0.031,-0.112,-1.007,0.001,0.002,0.002
212040,0.020,-0.110,-0.979,0.002,-0.002,0.003
212040,0.027,-0.101,-0.982,-0.000,-0.008,0.001
212040,0.013,-0.107,-1.012,0.010,0.023,0.004
212040,0.027,-0.107,-1.001,0.012,-0.036,0.005
212040,0.017,-0.115,-0.985,0.011,-0.007,0.002
212040,0.010,-0.112,-1.027,0.015,0.034,0.011
212040,0.003,-0.121,-0.973,0.019,-0.009,0.002
212040,0.022,-0.124,-0.994,0.017,-0.035,-0.004
212040,0.044,-0.114,-0.999,0.006,0.013,0.011
212040,-0.027,-0.098,-0.991,0.007,-0.067,0.005
212040,0.015,-0.100,-0.996,-0.004,0.048,0.003
212040,0.021,-0.112,-1.009,-0.004,0.068,0.005
212040,0.012,-0.107,-0.981,0.001,0.031,-0.002
212040,-0.017,-0.112,-1.015,-0.005,0.013,0.006
212040,0.054,-0.109,-1.011,-0.001,-0.036,0.004
212041,0.003,-0.116,-0.984,-0.003,-0.038,-0.001
212041,0.025,-0.117,-1.009,-0.006,0.059,0.006
212041,0.054,-0.121,-1.000,-0.009,0.071,0.002
212041,0.020,-0.127,-0.965,0.002,0.023,0.000
212041,0.024,-0.118,-0.981,0.004,0.012,0.009
212041,0.020,-0.114,-1.027,0.006,-0.116,-0.006
212041,0.036,-0.113,-0.967,0.006,-0.052,0.008
212041,0.001,-0.115,-0.998,0.007,0.049,0.010
212041,0.051,-0.116,-1.011,0.013,0.081,0.000
212041,0.008,-0.109,-0.995,0.008,-0.021,0.000
212041,0.028,-0.110,-1.008,0.006,-0.022,0.008
212041,-0.015,-0.099,-0.995,0.012,0.001,0.002
212041,0.030,-0.114,-0.981,0.004,0.064,0.002
212041,0.049,-0.124,-1.005,-0.002,0.082,0.002
212041,0.022,-0.125,-0.978,-0.002,0.015,0.004
212041,0.024,-0.114,-1.018,0.006,-0.086,0.005
212041,0.041,-0.110,-0.984,0.000,-0.065,0.002
212041,-0.015,-0.112,-0.964,-0.011,0.088,0.003
212041,0.016,-0.107,-1.023,-0.001,0.095,0.005
212041,0.033,-0.113,-0.998,-0.001,0.020,0.007
212041,0.026,-0.116,-0.971,0.002,-0.004,0.004
212041,0.007,-0.112,-1.019,-0.004,-0.004,0.004
212041,0.022,-0.114,-1.008,0.001,-0.019,0.008
212041,0.038,-0.118,-0.991,-0.005,0.046,0.009
212041,0.004,-0.107,-1.008,-0.001,0.063,0.006
212041,0.047,-0.118,-0.980,-0.009,0.008,0.001
212041,0.004,-0.118,-0.969,-0.008,-0.006,0.008
212041,0.018,-0.103,-1.015,-0.006,-0.065,0.003
212042,-0.000,-0.122,-0.991,0.007,-0.036,-0.000
212042,0.043,-0.111,-0.980,-0.003,0.035,0.004
212042,0.020,-0.112,-1.015,-0.003,0.022,-0.000
212042,0.043,-0.118,-0.974,-0.009,0.007,0.003
212042,0.019,-0.121,-0.969,0.000,-0.010,0.005
212042,0.039,-0.110,-0.991,0.007,-0.058,0.000
212042,0.007,-0.104,-1.002,-0.008,-0.001,0.007
212042,0.006,-0.104,-0.977,0.007,0.079,0.005
212042,0.023,-0.125,-1.023,0.007,-0.026,-0.000
212042,0.014,-0.112,-0.972,0.012,-0.034,0.004
212042,0.029,-0.099,-1.018,0.011,0.021,0.005
212042,0.053,-0.124,-0.998,0.008,-0.055,0.001
212042,0.002,-0.119,-0.970,0.008,0.021,0.010
212042,0.022,-0.113,-1.012,0.009,0.062,0.004
212042,0.008,-0.112,-1.002,0.006,0.021,-0.001
212042,0.035,-0.115,-1.008,0.007,-0.016,0.007
212042,0.007,-0.101,-0.976,0.004,-0.091,0.001
212042,0.024,-0.113,-1.010,-0.002,-0.027,0.007
212042,0.051,-0.121,-1.000,-0.003,-0.030,0.011
212042,0.020,-0.113,-0.992,-0.000,-0.002,0.005
212042,0.020,-0.116,-0.996,0.011,-0.004,0.005
212042,0.010,-0.114,-1.003,0.012,-0.002,0.004
212042,0.025,-0.100,-1.013,0.001,-0.012,0.002
212042,0.002,-0.109,-1.013,0.003,0.051,0.004
212042,0.015,-0.098,-1.002,0.005,0.066,0.003
212042,0.021,-0.108,-1.010,0.012,0.018,-0.003
212042,0.070,-0.121,-0.996,0.003,-0.018,0.011
212042,0.014,-0.105,-0.980,0.011,-0.083,0.004
212042,0.022,-0.105,-1.033,0.014,-0.029,0.001
212043,-0.014,-0.118,-0.978,0.013,0.065,0.004
212043,0.041,-0.111,-1.020,0.016,0.025,0.001
212043,-0.009,-0.097,-1.033,0.012,-0.008,0.003
212043,0.026,-0.104,-1.032,0.009,-0.005,0.004
212043,0.026,-0.113,-1.039,0.012,0.003,0.004
212043,0.024,-0.118,-1.025,0.009,-0.006,-0.001
212043,0.001,-0.119,-1.024,0.010,0.042,0.004
212043,0.004,-0.113,-1.040,0.012,0.042,0.004
212043,0.018,-0.113,-1.061,0.009,0.013,0.008
212043,0.006,-0.112,-1.032,0.013,-0.010,0.002
212043,-0.001,-0.107,-1.012,0.011,-0.014,0.007
212043,0.032,-0.107,-1.041,-0.006,0.012,0.002
212043,-0.030,-0.117,-1.014,0.002,0.065,0.002
212043,-0.002,-0.111,-1.038,-0.002,0.004,0.005
212043,0.050,-0.124,-1.050,0.002,-0.059,0.002
212043,-0.015,-0.104,-1.029,0.009,-0.079,0.004
212043,0.002,-0.097,-1.016,0.001,-0.036,0.002
212043,0.010,-0.117,-1.035,0.004,0.064,0.008
212043,0.050,-0.121,-1.011,0.007,0.010,0.000
212043,-0.006,-0.117,-1.020,0.012,0.039,0.000
212043,0.050,-0.132,-1.015,0.009,0.010,0.005
212043,-0.005,-0.125,-1.004,0.009,-0.049,-0.000
212043,0.024,-0.112,-1.024,0.009,-0.016,0.004
212043,0.019,-0.109,-1.067,0.007,0.082,0.008
212043,0.031,-0.115,-1.003,0.020,0.046,0.004
212043,0.022,-0.111,-1.038,0.006,-0.027,0.002
212043,0.055,-0.113,-1.042,0.009,0.015,0.011
212043,-0.005,-0.116,-1.035,0.009,-0.034,0.007
212044,0.006,-0.114,-1.033,0.011,0.005,0.006
212044,0.032,-0.105,-1.047,0.007,0.059,0.007
212044,0.030,-0.115,-1.046,0.008,0.014,0.005
212044,0.024,-0.123,-1.071,0.018,-0.019,0.006
212044,0.048,-0.123,-1.042,0.026,-0.076,0.005
212044,0.009,-0.130,-1.016,0.011,0.014,0.004
212044,0.037,-0.124,-1.079,0.004,0.075,0.005
212044,0.032,-0.121,-1.018,0.009,0.031,0.002
212044,0.032,-0.115,-1.042,0.013,-0.024,-0.001
212044,0.043,-0.130,-1.077,0.021,-0.049,0.010
212044,-0.010,-0.118,-1.028,0.018,-0.043,0.004
212044,0.025,-0.126,-1.020,0.003,0.014,-0.002
212044,0.029,-0.123,-1.047,-0.003,0.075,0.010
212044,0.046,-0.125,-1.010,0.001,0.028,-0.002
212044,0.025,-0.134,-0.997,0.011,-0.013,0.000
212044,0.033,-0.129,-1.033,0.011,-0.016,0.008
212044,-0.020,-0.113,-1.031,0.007,-0.016,0.001
212044,0.033,-0.117,-1.008,0.004,0.052,0.011
212044,0.018,-0.125,-1.052,0.011,0.057,0.002
212044,0.030,-0.130,-1.008,0.012,0.007,-0.005
212044,0.004,-0.104,-1.025,0.006,-0.005,-0.000
212044,0.038,-0.136,-1.066,0.013,-0.029,0.008
212044,0.009,-0.132,-1.019,0.015,-0.115,0.001
212044,0.051,-0.128,-1.005,0.008,0.015,0.007
212044,0.000,-0.133,-1.050,0.019,0.076,0.011
212044,0.058,-0.126,-1.029,0.018,-0.020,-0.001
212044,0.017,-0.125,-1.056,0.013,-0.055,0.005
212044,0.067,-0.145,-1.022,0.022,-0.075,0.004
212044,0.003,-0.122,-1.017,0.016,-0.033,0.003
212045,0.035,-0.118,-1.020,0.007,0.078,0.003
212045,0.022,-0.130,-1.069,0.019,0.090,0.005
212045,0.047,-0.127,-1.039,0.020,0.009,0.001
212045,-0.001,-0.120,-1.031,0.016,-0.009,0.012
212045,0.072,-0.123,-1.045,0.010,-0.069,0.008
212045,-0.006,-0.120,-1.021,0.009,-0.017,0.008
212045,0.029,-0.131,-1.031,-0.001,0.016,0.005
212045,0.034,-0.131,-1.027,-0.002,0.058,-0.000
212045,0.031,-0.141,-1.020,-0.002,0.047,0.006
212045,0.024,-0.128,-1.028,0.004,-0.039,0.005
212045,0.016,-0.119,-1.025,0.005,-0.028,0.006
212045,0.012,-0.113,-1.006,0.003,0.045,0.011
212045,0.024,-0.119,-1.034,0.008,0.055,0.005
212045,0.037,-0.134,-1.029,0.009,0.040,-0.001
212045,0.032,-0.130,-1.020,0.012,-0.005,-0.002
212045,0.010,-0.115,-1.038,0.013,-0.018,0.003
212045,0.009,-0.113,-1.065,0.011,-0.008,0.009
212045,0.009,-0.119,-1.026,0.021,0.007,0.006
212045,0.032,-0.123,-1.014,0.020,0.028,0.000
212045,0.044,-0.138,-1.019,0.004,0.050,0.002
212045,0.040,-0.142,-1.009,0.007,0.026,0.005
212045,0.042,-0.129,-1.047,0.003,-0.030,0.006
212045,0.008,-0.130,-1.038,-0.001,0.012,0.006
212045,0.020,-0.124,-1.018,-0.007,0.081,0.009
212045,0.018,-0.117,-1.047,0.001,0.006,0.003
212045,0.024,-0.129,-1.027,-0.001,0.016,0.002
212045,0.034,-0.117,-1.009,0.001,-0.033,0.005
212045,0.030,-0.139,-1.037,0.008,-0.038,0.007
212046,0.046,-0.133,-1.023,0.002,-0.056,0.003
212046,0.013,-0.129,-0.993,0.001,0.036,0.007
212046,0.049,-0.126,-1.055,0.003,0.054,0.007
212046,0.033,-0.127,-1.017,0.006,-0.014,0.007
212046,0.012,-0.121,-1.004,0.006,0.009,0.008
212046,0.066,-0.140,-1.041,0.011,-0.054,0.006
212046,0.010,-0.125,-1.018,-0.001,0.002,0.008
212046,0.031,-0.127,-1.012,-0.008,0.082,0.009
212046,0.000,-0.116,-1.045,0.003,0.036,0.005
212046,0.034,-0.123,-1.019,0.008,0.009,0.002
212046,-0.000,-0.115,-1.005,-0.000,-0.023,0.007
212046,0.032,-0.119,-1.057,-0.005,-0.010,0.004
212046,0.020,-0.127,-1.019,0.000,-0.025,-0.000
212046,0.021,-0.119,-1.005,-0.006,0.065,0.008
212046,0.017,-0.113,-1.067,0.012,0.013,-0.001
212046,0.009,-0.131,-1.026,0.004,-0.046,0.001
212046,0.004,-0.115,-1.018,0.012,-0.035,0.009
212046,0.038,-0.135,-1.029,0.016,-0.053,0.002
212046,0.023,-0.130,-1.015,0.013,-0.003,0.004
212046,0.008,-0.119,-1.033,0.024,0.055,0.004
212046,0.035,-0.138,-1.058,0.021,0.024,0.005
212046,0.001,-0.139,-1.026,0.017,-0.023,0.007
212046,0.020,-0.131,-1.035,0.020,0.016,0.011
212046,0.034,-0.118,-1.039,0.016,-0.035,-0.000
212046,-0.011,-0.113,-1.039,0.007,0.031,0.005
212046,0.036,-0.130,-1.035,-0.010,0.045,0.006
212046,-0.001,-0.133,-1.045,-0.011,-0.007,-0.005
212046,0.037,-0.125,-1.038,-0.015,-0.007,0.003
212046,0.006,-0.125,-1.006,-0.018,0.024,0.008
212047,0.044,-0.123,-1.024,-0.009,-0.060,0.001
212047,0.027,-0.125,-1.040,-0.002,-0.079,0.000
212047,0.027,-0.140,-1.000,0.003,-0.002,0.008
212047,0.023,-0.138,-1.048,0.010,0.017,-0.003
212047,0.028,-0.132,-1.033,0.010,-0.027,0.006
212047,0.014,-0.128,-0.996,0.017,-0.081,0.006
212047,0.067,-0.151,-1.037,0.018,-0.061,0.006
212047,-0.012,-0.124,-1.000,0.006,0.100,0.005
212047,0.027,-0.113,-1.045,0.011,0.091,-0.002
212047,0.014,-0.124,-1.056,0.016,-0.001,0.001
212047,0.005,-0.125,-1.011,0.020,-0.059,0.004
212047,0.011,-0.132,-1.038,0.021,-0.052,0.002
212047,0.027,-0.137,-1.036,0.018,-0.036,0.003
212047,0.001,-0.141,-1.010,0.015,0.042,0.004
212047,0.028,-0.133,-1.045,0.012,0.057,-0.003
212047,0.058,-0.142,-1.060,-0.001,-0.025,-0.001
212047,0.010,-0.133,-1.016,0.002,-0.074,0.005
212047,0.031,-0.134,-1.040,0.007,-0.036,0.009
212047,0.062,-0.143,-1.040,0.009,-0.043,0.007
212047,-0.008,-0.121,-1.020,0.003,0.083,0.012
212047,0.023,-0.128,-1.038,0.016,0.089,0.003
212047,0.053,-0.123,-1.056,0.014,0.002,0.006
212047,-0.017,-0.127,-1.022,0.019,-0.074,0.009
212047,0.032,-0.128,-1.045,0.011,-0.044,0.003
212047,0.016,-0.122,-0.998,-0.009,0.066,0.010
212047,0.024,-0.130,-0.984,-0.003,0.100,0.006
212047,0.026,-0.124,-1.043,0.002,0.032,-0.006
212047,0.037,-0.126,-1.033,-0.003,0.008,0.003
212048,-0.005,-0.134,-1.012,0.004,-0.031,0.010
212048,0.023,-0.131,-1.011,0.014,-0.010,0.005
212048,0.044,-0.135,-1.015,0.007,0.016,0.007
212048,-0.013,-0.126,-1.017,0.003,0.109,0.010
212048,0.022,-0.127,-1.029,0.010,0.070,0.002
212048,0.037,-0.141,-1.038,0.004,-0.017,-0.004
212048,0.005,-0.113,-1.007,0.009,-0.053,0.006
212048,0.049,-0.123,-1.024,-0.002,-0.031,0.005
212048,0.050,-0.133,-1.026,-0.001,0.039,0.008
212048,0.001,-0.134,-0.979,-0.002,0.123,0.008
212048,0.008,-0.133,-1.034,0.009,0.063,-0.008
212048,0.086,-0.141,-1.036,0.007,-0.028,0.004
212048,-0.050,-0.130,-0.985,0.018,-0.106,0.007
212048,0.042,-0.126,-1.012,0.004,-0.000,-0.004
212048,-0.003,-0.134,-0.971,0.006,0.114,0.001
212048,0.062,-0.127,-1.003,-0.001,0.059,0.002
212048,-0.050,-0.123,-1.037,0.004,0.033,0.002
212048,0.049,-0.142,-0.997,0.002,-0.011,0.005
212048,0.017,-0.128,-0.981,0.004,-0.070,-0.002
212048,-0.010,-0.130,-0.998,-0.004,-0.022,0.001
212048,-0.011,-0.129,-0.967,-0.000,0.118,0.003
212048,0.031,-0.110,-0.998,0.007,0.057,0.002
212048,0.011,-0.117,-1.020,0.002,-0.005,0.001
212048,0.003,-0.120,-0.992,0.003,0.038,0.003
212048,0.030,-0.124,-0.985,0.003,0.010,0.001
212048,0.009,-0.137,-0.977,-0.005,-0.012,-0.005
212048,-0.016,-0.123,-0.969,-0.003,0.068,0.006
212048,0.042,-0.125,-0.975,0.002,0.044,-0.005
212048,0.005,-0.124,-1.025,0.001,-0.032,-0.000
212049,0.010,-0.130,-0.959,-0.006,-0.034,0.002
212049,0.017,-0.126,-0.992,-0.004,-0.023,0.001
212049,-0.015,-0.119,-0.980,-0.004,0.006,-0.000
212049,0.013,-0.123,-0.980,-0.001,0.034,-0.007
212049,0.013,-0.119,-0.992,-0.004,0.026,-0.005
212049,-0.002,-0.115,-0.998,-0.003,0.018,-0.006
212049,0.029,-0.122,-1.004,-0.000,-0.013,0.003
212049,0.019,-0.123,-0.980,0.001,-0.016,0.003
212049,0.014,-0.127,-1.019,-0.004,0.051,-0.002
212049,0.004,-0.129,-0.976,0.007,0.094,-0.002
212049,0.028,-0.118,-0.987,0.012,0.039,-0.005
212049,0.013,-0.127,-1.017,0.006,-0.073,-0.003
212049,0.013,-0.127,-0.971,0.003,-0.046,0.004
212049,0.005,-0.108,-0.984,0.008,-0.054,0.001
212049,-0.014,-0.099,-1.020,-0.009,0.052,0.000
212049,-0.006,-0.126,-0.999,-0.009,0.104,0.001
212049,0.016,-0.100,-1.015,-0.001,0.036,-0.007
212049,-0.005,-0.117,-1.003,0.004,-0.001,-0.004
212049,0.022,-0.142,-0.982,-0.001,-0.045,0.006
212049,0.002,-0.121,-0.962,0.002,-0.049,-0.004
212049,0.005,-0.110,-1.028,0.005,0.084,-0.005
212049,-0.004,-0.111,-1.007,0.002,0.059,0.002
212049,-0.005,-0.114,-1.018,0.014,0.001,-0.005
212049,0.022,-0.128,-1.003,0.009,-0.035,-0.006
212049,0.025,-0.128,-1.010,0.014,-0.030,0.000
212049,-0.005,-0.129,-0.974,0.007,-0.098,-0.005
212049,-0.007,-0.114,-1.014,-0.002,0.071,-0.004
212049,-0.006,-0.124,-0.993,-0.007,0.110,-0.006
212050,-0.007,-0.120,-0.993,-0.002,0.060,-0.010
212050,-0.007,-0.126,-1.016,-0.007,0.037,-0.006
212050,0.020,-0.133,-1.004,-0.008,-0.035,-0.004
212050,0.011,-0.132,-0.976,-0.007,-0.046,-0.003
212050,-0.016,-0.127,-0.999,-0.004,0.027,-0.002
212050,-0.029,-0.113,-0.979,-0.008,0.119,-0.005
212050,-0.010,-0.114,-1.032,-0.000,0.030,-0.001
212050,0.014,-0.120,-0.966,0.006,-0.048,-0.010
212050,0.022,-0.127,-1.016,0.007,0.009,-0.004
212050,-0.019,-0.121,-0.996,0.011,0.014,-0.008
212050,0.012,-0.139,-0.992,0.008,-0.005,-0.009
212050,0.006,-0.117,-0.998,-0.001,0.026,-0.004
212050,-0.026,-0.121,-0.989,0.010,0.038,-0.007
212050,0.034,-0.124,-1.024,0.009,-0.027,-0.001
212050,0.001,-0.118,-0.990,0.019,-0.066,0.003
212050,-0.017,-0.123,-0.986,0.009,-0.041,-0.000
212050,-0.025,-0.128,-0.999,0.003,0.076,0.004
212050,-0.025,-0.121,-0.957,-0.003,0.154,-0.010
212050,0.009,-0.121,-1.015,-0.003,0.012,0.000
212050,-0.003,-0.127,-0.991,-0.007,-0.044,-0.001
212050,0.017,-0.121,-0.990,0.007,-0.028,-0.001
212050,0.010,-0.120,-1.002,0.001,0.020,-0.001
212050,0.003,-0.120,-1.000,0.002,0.008,-0.005
212050,-0.029,-0.131,-0.975,0.009,0.101,-0.002
212050,0.020,-0.130,-0.999,0.007,0.015,-0.006
212050,0.040,-0.128,-0.992,0.007,-0.084,-0.003
212050,0.003,-0.124,-0.980,0.005,-0.033,-0.005
212050,-0.004,-0.120,-0.989,0.001,0.015,-0.003
212050,0.016,-0.127,-1.003,0.007,0.067,-0.004
212051,0.036,-0.139,-0.988,0.018,-0.035,-0.011
212051,-0.036,-0.130,-1.000,0.012,-0.027,-0.006
212051,0.039,-0.131,-0.965,0.009,-0.036,-0.002
212051,-0.007,-0.130,-0.965,0.005,-0.028,0.000
212051,0.005,-0.120,-1.004,0.005,0.023,-0.003
212051,-0.008,-0.128,-1.004,0.002,0.048,-0.002
212051,0.017,-0.109,-0.989,0.002,0.010,-0.008
212051,-0.008,-0.134,-1.018,-0.005,-0.006,-0.007
212051,0.022,-0.135,-0.990,0.000,-0.047,-0.006
212051,0.005,-0.126,-0.987,-0.000,-0.057,-0.007
212051,-0.024,-0.121,-0.992,0.001,-0.003,-0.004
212051,0.022,-0.146,-0.993,-0.013,0.060,-0.004
212051,-0.027,-0.125,-0.951,-0.002,0.072,-0.005
212051,0.063,-0.151,-1.016,0.010,-0.071,-0.006
212051,-0.030,-0.144,-0.963,0.007,-0.022,-0.008
212051,0.030,-0.145,-0.984,0.001,-0.042,-0.004
212051,-0.008,-0.125,-0.969,0.005,0.001,-0.003
212051,0.022,-0.131,-1.003,0.012,0.003,-0.005
212051,-0.029,-0.114,-0.958,0.006,0.083,-0.003
212051,0.052,-0.120,-1.016,0.004,-0.092,-0.007
212051,0.038,-0.141,-1.019,0.018,-0.090,0.001
212051,-0.016,-0.123,-0.973,0.015,-0.070,-0.008
212051,-0.007,-0.133,-0.982,-0.004,-0.015,-0.005
212051,0.006,-0.147,-0.992,0.002,0.087,0.001
212051,0.023,-0.131,-0.943,0.001,0.030,-0.008
212051,0.009,-0.129,-1.009,0.005,-0.035,-0.002
212051,0.024,-0.135,-0.994,-0.003,-0.043,-0.001
212051,-0.022,-0.120,-0.980,-0.006,-0.015,-0.004
212052,-0.020,-0.120,-1.032,-0.001,0.094,0.003
212052,0.031,-0.136,-1.010,0.004,0.051,-0.008
212052,-0.034,-0.102,-1.005,-0.005,-0.018,-0.004
212052,0.026,-0.124,-1.031,0.006,-0.135,-0.001
212052,0.017,-0.118,-0.950,0.018,-0.094,-0.002
212052,-0.007,-0.112,-0.968,0.002,0.023,-0.002
212052,0.017,-0.114,-1.039,0.005,0.104,-0.004
212052,0.019,-0.136,-1.007,0.014,-0.006,-0.008
212052,0.009,-0.126,-1.001,0.016,-0.067,-0.007
212052,-0.012,-0.125,-1.034,0.011,-0.041,0.003
212052,-0.021,-0.096,-0.993,0.007,-0.020,-0.010
212052,-0.011,-0.120,-0.981,-0.001,-0.020,-0.007
212052,-0.002,-0.124,-1.016,0.001,0.123,-0.002
212052,0.022,-0.116,-1.005,0.006,0.064,-0.005
212052,0.018,-0.110,-1.004,-0.004,-0.008,-0.012
212052,-0.004,-0.113,-1.019,-0.004,-0.020,0.001
212052,-0.025,-0.118,-0.989,-0.000,-0.013,-0.005
212052,-0.007,-0.119,-1.005,-0.002,0.032,-0.007
212052,0.002,-0.115,-1.030,-0.000,0.077,-0.001
212052,0.015,-0.119,-0.985,0.002,0.048,-0.008
212052,-0.018,-0.128,-1.006,0.001,-0.012,-0.008
212052,0.009,-0.125,-1.035,-0.006,-0.059,-0.003
212052,-0.033,-0.115,-0.965,-0.002,-0.031,-0.002
212052,-0.036,-0.115,-0.990,-0.007,0.035,-0.005
212052,-0.000,-0.113,-1.024,-0.007,0.047,-0.009
212052,0.007,-0.117,-0.995,-0.005,0.055,-0.003
212052,0.016,-0.132,-1.013,-0.005,-0.051,-0.007
212052,-0.030,-0.128,-0.977,-0.000,0.002,-0.002
212052,-0.007,-0.128,-0.999,-0.004,-0.010,-0.002
212053,-0.015,-0.109,-0.984,0.002,-0.004,-0.005
212053,0.000,-0.112,-0.993,-0.005,0.024,-0.004
212053,-0.001,-0.114,-0.984,-0.005,0.016,-0.004
212053,-0.006,-0.122,-0.969,0.000,0.016,-0.005
212053,0.044,-0.131,-1.019,0.005,-0.061,-0.004
212053,-0.029,-0.109,-0.967,-0.001,-0.021,0.002
212053,-0.009,-0.112,-1.003,0.004,-0.018,0.000
212053,-0.044,-0.105,-1.020,0.003,0.035,-0.003
212053,0.016,-0.111,-0.998,0.005,0.029,-0.005
212053,-0.009,-0.125,-1.002,0.007,0.008,-0.001
212053,0.040,-0.131,-0.987,0.006,-0.072,-0.004
212053,-0.008,-0.120,-0.970,0.014,0.010,-0.003
212053,-0.009,-0.125,-0.991,0.015,0.053,-0.004
212053,-0.000,-0.138,-1.006,0.017,-0.005,-0.014
212053,-0.054,-0.122,-1.005,0.002,0.005,-0.000
212053,0.009,-0.128,-1.024,0.005,-0.052,-0.004
212053,0.011,-0.141,-1.000,0.011,-0.077,-0.007
212053,-0.038,-0.134,-0.972,0.004,-0.017,-0.003
212053,0.007,-0.131,-1.005,0.001,0.091,0.000
212053,0.037,-0.131,-1.008,0.004,0.029,-0.012
212053,-0.054,-0.121,-0.978,0.000,-0.032,-0.005
212053,-0.011,-0.104,-1.057,0.003,-0.094,0.006
212053,-0.026,-0.125,-0.967,0.012,-0.060,-0.014
212053,0.050,-0.155,-1.011,0.009,-0.009,0.001
212053,-0.060,-0.145,-0.962,0.000,0.002,-0.007
212053,-0.014,-0.139,-0.991,-0.001,0.015,-0.001
212053,-0.027,-0.124,-0.955,0.001,0.025,-0.004
212053,-0.034,-0.128,-0.993,0.008,0.040,-0.000
212054,0.016,-0.126,-0.992,0.011,-0.067,-0.006
212054,0.022,-0.139,-0.970,0.019,-0.020,-0.005
212054,0.030,-0.139,-0.963,0.010,0.059,-0.004
212054,0.029,-0.140,-0.968,0.014,-0.020,-0.005
212054,-0.022,-0.129,-0.993,0.012,-0.121,-0.003
212054,0.028,-0.135,-0.996,0.004,-0.080,0.001
212054,0.020,-0.138,-0.933,-0.009,0.020,-0.007
212054,0.009,-0.125,-0.975,0.002,0.006,-0.007
212054,0.004,-0.125,-0.980,0.018,0.237,0.002
212054,0.063,-0.163,-0.995,0.014,-0.075,-0.009
212054,0.005,-0.135,-0.982,0.005,-0.118,-0.003
212054,-0.031,-0.124,-0.989,0.001,-0.040,-0.008
212054,0.005,-0.125,-0.993,0.003,-0.018,-0.006
212054,0.004,-0.115,-1.002,0.015,0.006,-0.002
212054,-0.008,-0.147,-1.008,0.009,0.047,-0.011
212054,0.020,-0.144,-1.039,0.009,0.062,-0.005
212054,-0.040,-0.135,-0.952,0.009,-0.115,0.002
212054,0.031,-0.133,-0.986,-0.002,-0.016,-0.003
212054,-0.043,-0.095,-1.022,-0.016,0.084,0.005
212054,-0.030,-0.090,-0.998,-0.000,0.094,-0.008
212054,0.057,-0.114,-1.030,0.003,0.039,-0.010
212054,0.004,-0.113,-0.986,0.003,-0.033,-0.004
212054,-0.021,-0.121,-0.969,-0.004,-0.024,0.000
212054,0.020,-0.129,-1.002,0.010,-0.013,-0.002
212054,-0.026,-0.113,-0.953,-0.000,0.053,-0.002
212054,-0.014,-0.107,-0.975,-0.003,0.096,-0.000
212054,-0.010,-0.099,-1.007,-0.003,0.020,-0.002
212054,0.021,-0.100,-1.019,0.017,-0.048,0.001
212054,-0.054,-0.108,-0.973,0.010,-0.060,-0.005
212055,0.020,-0.129,-0.981,-0.009,-0.010,-0.004
212055,0.004,-0.113,-0.968,-0.013,0.057,-0.007
212055,0.010,-0.103,-1.009,-0.006,0.102,-0.009
212055,0.002,-0.110,-1.024,0.006,-0.001,-0.004
212055,-0.011,-0.129,-0.992,-0.002,-0.045,-0.004
212055,-0.016,-0.126,-1.008,-0.004,0.013,-0.002
212055,0.038,-0.119,-1.026,-0.009,-0.051,-0.006
212055,-0.016,-0.114,-0.978,0.002,0.032,-0.003
212055,-0.009,-0.133,-1.021,0.009,0.098,-0.003
212055,0.042,-0.134,-1.049,0.009,-0.018,-0.010
212055,-0.026,-0.122,-0.948,0.009,-0.129,-0.005
212055,-0.032,-0.116,-1.017,0.014,-0.084,-0.005
212055,-0.042,-0.114,-0.990,-0.001,0.083,0.006
212055,-0.003,-0.121,-0.982,0.011,0.063,-0.004
212055,0.036,-0.131,-0.992,0.012,0.008,-0.011
212055,0.007,-0.124,-0.993,0.003,-0.019,-0.003
212055,-0.019,-0.111,-1.009,0.006,0.014,-0.006
212055,-0.012,-0.116,-0.978,0.017,-0.088,-0.009
212055,-0.018,-0.110,-1.036,0.007,-0.031,-0.003
212055,-0.043,-0.134,-0.948,0.006,0.083,-0.004
212055,0.016,-0.130,-1.013,-0.004,0.012,-0.009
212055,0.029,-0.116,-0.962,-0.002,-0.070,0.001
212055,-0.030,-0.107,-0.971,0.006,0.005,-0.008
212055,-0.001,-0.117,-1.002,0.000,-0.049,-0.004
212055,0.014,-0.115,-1.028,-0.002,-0.033,0.004
